2019-11-21 09:05:11 INFO     Solution Maker: Starting...
2019-11-21 09:34:15 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:15 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:20 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:20 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:25 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:25 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:30 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:30 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:35 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:35 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:40 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:40 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:45 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:45 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:50 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:50 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:15 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:15 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:20 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:20 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:25 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:25 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:30 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:30 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:35 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:35 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:40 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:40 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:45 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:45 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:50 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:50 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:55 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:35:55 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:00 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:00 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:05 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:05 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:10 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:10 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:15 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:15 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:20 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:20 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:25 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:25 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:49 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:36:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:05 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:05 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:10 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:10 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:15 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:15 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:20 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:20 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:25 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:25 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:30 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:30 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:35 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:35 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:40 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:37:40 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 12:09:15 INFO     Solution Maker: Starting...
2019-11-21 12:09:19 INFO     PH EZO sensor: Started corrrectly
2019-11-21 12:09:20 INFO     EC EZO sensor: Started corrrectly
2019-11-21 12:09:20 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 12:09:23 INFO     Solution Maker: Started Correctly
2019-11-21 12:09:23 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 12:09:23 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 12:09:23 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 12:09:23 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 12:09:23 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 12:09:23 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 12:09:23 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 12:09:23 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 12:09:23 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 12:09:23 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 12:09:23 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 12:09:23 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 12:09:23 INFO     EEPROM calibration parameters readed and charged
2019-11-21 12:11:45 INFO     Solution Maker (LCD Screen): Button Pressed
2019-11-21 12:21:04 INFO     Solution Maker (LCD Screen): Button Pressed
2019-11-21 13:02:21 INFO     Solution Maker: Starting...
2019-11-21 13:02:26 INFO     PH EZO sensor: Started corrrectly
2019-11-21 13:02:26 INFO     EC EZO sensor: Started corrrectly
2019-11-21 13:02:26 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 13:02:29 INFO     Solution Maker: Started Correctly
2019-11-21 13:02:29 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 13:02:29 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 13:02:29 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 13:02:29 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 13:02:29 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 13:02:29 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 13:02:29 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 13:02:29 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 13:02:29 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 13:02:29 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 13:02:29 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 13:02:29 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 13:02:29 INFO     EEPROM calibration parameters readed and charged
2019-11-21 13:30:21 INFO     Solution Maker (LCD Screen): Button Pressed
2019-11-21 13:57:50 INFO     Solution Maker (LCD Screen): Button Pressed
2019-11-21 13:58:03 INFO     Solution Maker (LCD Screen): Button Pressed
2019-11-21 13:58:14 INFO     Solution Maker (LCD Screen): Button Pressed
2019-11-21 14:32:58 INFO     Solution Maker: Starting...
2019-11-21 14:33:02 INFO     PH EZO sensor: Started corrrectly
2019-11-21 14:33:02 INFO     EC EZO sensor: Started corrrectly
2019-11-21 14:33:02 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 14:33:05 INFO     Solution Maker: Started Correctly
2019-11-21 14:33:05 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 14:33:05 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 14:33:05 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 14:33:05 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 14:33:05 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 14:33:05 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 14:33:05 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 14:33:05 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 14:33:05 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 14:33:05 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 14:33:05 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 14:33:05 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 14:33:05 INFO     EEPROM calibration parameters readed and charged
2019-11-21 14:34:42 INFO     Solution Maker: Starting...
2019-11-21 14:34:47 INFO     PH EZO sensor: Started corrrectly
2019-11-21 14:34:47 INFO     EC EZO sensor: Started corrrectly
2019-11-21 14:34:47 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 14:34:50 INFO     Solution Maker: Started Correctly
2019-11-21 14:34:50 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 14:34:50 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 14:34:50 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 14:34:50 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 14:34:50 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 14:34:50 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 14:34:50 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 14:34:50 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 14:34:50 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 14:34:50 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 14:34:50 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 14:34:50 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 14:34:50 INFO     EEPROM calibration parameters readed and charged
2019-11-21 14:35:04 INFO     Request accepted
2019-11-21 14:35:04 WARNING  Preparing 82.45 liters of solution 2 with ph=6.50
2019-11-21 14:35:14 INFO     Solution Finished
2019-11-21 14:55:08 INFO     Solution Maker: Starting...
2019-11-21 14:55:12 INFO     PH EZO sensor: Started corrrectly
2019-11-21 14:55:12 INFO     EC EZO sensor: Started corrrectly
2019-11-21 14:55:12 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 14:55:15 INFO     Solution Maker: Started Correctly
2019-11-21 14:55:15 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 14:55:15 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 14:55:15 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 14:55:15 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 14:55:15 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 14:55:15 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 14:55:15 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 14:55:15 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 14:55:15 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 14:55:15 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 14:55:15 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 14:55:15 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 14:55:15 INFO     EEPROM calibration parameters readed and charged
2019-11-21 15:08:03 INFO     Solution Maker: Starting...
2019-11-21 15:08:08 INFO     PH EZO sensor: Started corrrectly
2019-11-21 15:08:08 INFO     EC EZO sensor: Started corrrectly
2019-11-21 15:08:08 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 15:08:11 INFO     Solution Maker: Started Correctly
2019-11-21 15:08:11 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 15:08:11 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 15:08:11 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 15:08:11 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 15:08:11 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 15:08:11 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 15:08:11 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 15:08:11 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 15:08:11 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 15:08:11 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 15:08:11 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 15:08:11 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 15:08:11 INFO     EEPROM calibration parameters readed and charged
2019-11-21 15:09:27 INFO     Request accepted
2019-11-21 15:09:27 WARNING  Preparing 80.16 liters of solution 3 with ph=6.50
2019-11-21 15:09:36 INFO     Solution Finished
2019-11-21 15:16:19 INFO     Solution Maker: Starting...
2019-11-21 15:16:23 INFO     PH EZO sensor: Started corrrectly
2019-11-21 15:16:23 INFO     EC EZO sensor: Started corrrectly
2019-11-21 15:16:24 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 15:16:27 INFO     Solution Maker: Started Correctly
2019-11-21 15:16:27 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 15:16:27 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 15:16:27 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 15:16:27 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 15:16:27 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 15:16:27 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 15:16:27 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 15:16:27 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 15:16:27 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 15:16:27 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 15:16:27 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 15:16:27 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 15:16:27 INFO     EEPROM calibration parameters readed and charged
2019-11-21 15:22:13 INFO     Solution Maker (LCD Screen): Button Pressed
2019-11-21 15:27:01 INFO     Solution Maker (LCD Screen): Button Pressed
2019-11-21 15:29:21 INFO     Request accepted
2019-11-21 15:29:21 WARNING  Preparing 167.19 liters of solution 3 with ph=6.50
2019-11-21 15:29:31 INFO     Solution Finished
2019-11-21 15:45:42 INFO     Solution Maker: Starting...
2019-11-21 15:45:46 INFO     PH EZO sensor: Started corrrectly
2019-11-21 15:45:47 INFO     EC EZO sensor: Started corrrectly
2019-11-21 15:45:47 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 15:45:50 INFO     Solution Maker: Started Correctly
2019-11-21 15:45:50 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 15:45:50 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 15:45:50 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 15:45:50 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 15:45:50 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 15:45:50 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 15:45:50 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 15:45:50 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 15:45:50 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 15:45:50 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 15:45:50 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 15:45:50 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 15:45:50 INFO     EEPROM calibration parameters readed and charged
2019-11-21 15:53:08 INFO     Request accepted
2019-11-21 15:53:08 WARNING  Preparing 167.19 liters of solution 3 with ph=6.50
2019-11-21 15:53:17 INFO     Solution Finished
2019-11-21 17:08:40 INFO     Solution Maker: Starting...
2019-11-21 17:08:44 INFO     PH EZO sensor: Started corrrectly
2019-11-21 17:08:44 INFO     EC EZO sensor: Started corrrectly
2019-11-21 17:08:45 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 17:08:48 INFO     Solution Maker: Started Correctly
2019-11-21 17:08:48 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 17:08:48 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 17:08:48 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 17:08:48 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 17:08:48 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 17:08:48 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 17:08:48 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 17:08:48 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 17:08:48 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 17:08:48 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 17:08:48 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 17:08:48 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 17:08:48 INFO     EEPROM calibration parameters readed and charged
2019-11-21 17:17:58 INFO     Solution Maker: Starting...
2019-11-21 17:18:02 INFO     PH EZO sensor: Started corrrectly
2019-11-21 17:18:02 INFO     EC EZO sensor: Started corrrectly
2019-11-21 17:18:03 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 17:18:06 INFO     Solution Maker: Started Correctly
2019-11-21 17:18:06 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 17:18:06 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 17:18:06 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 17:18:06 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 17:18:06 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 17:18:06 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 17:18:06 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 17:18:06 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 17:18:06 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 17:18:06 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 17:18:06 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 17:18:06 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 17:18:06 INFO     EEPROM calibration parameters readed and charged
2019-11-21 17:18:57 INFO     Solution Maker: Starting...
2019-11-21 17:19:01 INFO     PH EZO sensor: Started corrrectly
2019-11-21 17:19:01 INFO     EC EZO sensor: Started corrrectly
2019-11-21 17:19:01 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 17:19:04 INFO     Solution Maker: Started Correctly
2019-11-21 17:19:04 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 17:19:04 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 17:19:04 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 17:19:04 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 17:19:04 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 17:19:04 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 17:19:04 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 17:19:04 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 17:19:04 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 17:19:04 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 17:19:04 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 17:19:04 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 17:19:04 INFO     EEPROM calibration parameters readed and charged
2019-11-21 17:48:08 INFO     Solution Maker: Starting...
2019-11-21 17:48:12 INFO     PH EZO sensor: Started corrrectly
2019-11-21 17:48:12 INFO     EC EZO sensor: Started corrrectly
2019-11-21 17:48:12 INFO     Solution Maker (Temperature readings): It is using an exponencial filter with Alpha = 0.20
2019-11-21 17:48:15 INFO     Solution Maker: Started Correctly
2019-11-21 17:48:15 INFO     Solution Maker (Motor 1): 50 is the new calibration param (motors/pumps)
2019-11-21 17:48:15 INFO     Solution Maker (Motor 2): 50 is the new calibration param (motors/pumps)
2019-11-21 17:48:15 INFO     Solution Maker (Motor 3): 50 is the new calibration param (motors/pumps)
2019-11-21 17:48:15 INFO     Solution Maker (Motor 4): 50 is the new calibration param (motors/pumps)
2019-11-21 17:48:15 INFO     Solution Maker (Pump 1): 186 is the new calibration param (motors/pumps)
2019-11-21 17:48:15 INFO     Solution Maker (Pump 2): 155 is the new calibration param (motors/pumps)
2019-11-21 17:48:15 INFO     Solution Maker (Motor 1): 83 is the new calibration param (ph/ec equations)
2019-11-21 17:48:15 INFO     Solution Maker (Motor 2): 195 is the new calibration param (ph/ec equations)
2019-11-21 17:48:15 INFO     Solution Maker (Motor 3): 107 is the new calibration param (ph/ec equations)
2019-11-21 17:48:15 INFO     Solution Maker (Motor 4): 207 is the new calibration param (ph/ec equations)
2019-11-21 17:48:15 INFO     Solution Maker (Pump 1): 40 is the new calibration param (ph/ec equations)
2019-11-21 17:48:15 INFO     Solution Maker (Pump 2): 40 is the new calibration param (ph/ec equations)
2019-11-21 17:48:15 INFO     EEPROM calibration parameters readed and charged
2019-11-21 18:15:57 INFO     Solution Maker (LCD Screen): Button Pressed
2019-11-21 18:19:28 INFO     Request accepted
2019-11-21 18:19:28 WARNING  Preparing 94.30 liters of solution 1 with ph=6.50
2019-11-21 18:19:38 INFO     Solution Finished
2019-11-21 18:19:38 INFO     Solution Maker (EZO Sensors): They are not available
2019-11-21 18:19:38 INFO     EC EZO sensor: Request Failed
2019-11-21 18:58:55 INFO     Solution Maker (LCD Screen): Button Pressed
